Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,fare_lg,fare_low
2021,4,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",10529,15304,BDL,TPA,1111,645,175.12,176.16,176.16
2021,4,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,10821,SEA,BWI,2335,380,246.3,256.87,219.22
2021,4,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,11278,SEA,DCA,2335,550,273.86,272.89,93.65
2021,4,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,12264,SEA,IAD,2335,580,259.16,280.68,236.35
2021,4,30559,33195,"Seattle, WA","Tampa, FL (Metropolitan Area)",14747,15304,SEA,TPA,2520,576,269.01,260.07,260.07
2021,4,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11259,BHM,DAL,597,204,176.16,172.92,172.92
2021,4,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11298,BHM,DFW,597,259,212.79,205.57,205.57
2021,4,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,10821,BHM,BWI,682,151,178.09,162.27,162.27
2021,4,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,11278,BHM,DCA,682,172,238.72,246.19,223.68
2021,4,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,12264,BHM,IAD,682,37,212.88,222.37,213.42
2021,4,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,117,172.15,165.44,165.44
2021,4,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,171,195.4,185.83,185.83
2021,4,30599,31453,"Birmingham, AL","Houston, TX",10599,12191,BHM,HOU,570,113,172.07,163.66,163.66
2021,4,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,169,207.3,206.29,177.92
2021,4,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,11618,BHM,EWR,902,75,256.18,268.57,235.28
2021,4,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12197,BHM,HPN,902,14,225.77,246.66,187.44
2021,4,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12391,BHM,ISP,902,10,224.78,215.59,215.59
2021,4,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12478,BHM,JFK,902,30,239.64,220.08,220.08
2021,4,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12953,BHM,LGA,902,248,257.45,276.55,209.17
2021,4,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,10800,BHM,BUR,1815,18,285.51,264.06,264.06
2021,4,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12892,BHM,LAX,1815,122,358.94,461.46,265.52
2021,4,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12954,BHM,LGB,1815,6,275.39,271.09,271.09
2021,4,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,13891,BHM,ONT,1815,31,282.17,231.27,231.27
2021,4,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,14908,BHM,SNA,1815,36,349.66,343.99,276.53
2021,4,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",10599,15304,BHM,TPA,459,201,165.49,147.33,147.33
2021,4,30615,30466,"El Paso, TX","Phoenix, AZ",11540,14107,ELP,PHX,347,285,149.39,141.95,141.95
2021,4,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,10821,ELP,BWI,1741,82,298.4,277.34,277.34
2021,4,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,11278,ELP,DCA,1741,111,292.46,300.7,264.8
2021,4,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,12264,ELP,IAD,1741,51,339.96,281.17,281.17
2021,4,30615,31453,"El Paso, TX","Houston, TX",11540,12191,ELP,HOU,677,287,170.23,169.75,169.75
2021,4,30615,31453,"El Paso, TX","Houston, TX",11540,12266,ELP,IAH,677,213,202.34,202.32,202.32
2021,4,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,11618,ELP,EWR,1944,72,334,289.15,289.15
2021,4,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12197,ELP,HPN,1944,3,335.34,278.67,270.5
2021,4,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12391,ELP,ISP,1944,1,340.4,387.67,269.5
2021,4,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12478,ELP,JFK,1944,33,340.66,317.29,317.29
2021,4,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12953,ELP,LGA,1944,134,288.46,269.28,269.28
2021,4,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,10800,ELP,BUR,715,28,191.74,179.68,179.68
2021,4,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12892,ELP,LAX,715,453,177.51,183.55,164.96
2021,4,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12954,ELP,LGB,715,21,180.33,175.9,175.9
2021,4,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,13891,ELP,ONT,715,55,204.97,182.35,182.35
2021,4,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,14908,ELP,SNA,715,53,188.1,176.27,176.27
2021,4,30627,30466,"Bismarck/Mandan, ND","Phoenix, AZ",10627,10466,BIS,AZA,1094,167,104.09,104.09,104.09
2021,4,30627,30466,"Bismarck/Mandan, ND","Phoenix, AZ",10627,14107,BIS,PHX,1094,38,248.43,224.34,224.34
2021,4,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",10874,11298,CAK,DFW,1023,16,251.41,268.13,254.52
2021,4,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",11042,11259,CLE,DAL,1023,46,226.39,218.89,218.89
2021,4,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",11042,11298,CLE,DFW,1023,452,249.87,256.89,116.87
2021,4,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",10874,11292,CAK,DEN,1224,6,299.52,343.41,234.44
2021,4,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",11042,11292,CLE,DEN,1224,593,166.16,188.17,93.49
2021,4,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",10874,14107,CAK,PHX,1754,16,275.01,266.06,266.06
2021,4,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",11042,14107,CLE,PHX,1754,604,189.17,99.51,99.51
2021,4,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",10874,10693,CAK,BNA,448,11,208.26,209.95,204.97
2021,4,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",11042,10693,CLE,BNA,448,284,157.87,150.39,150.39
2021,4,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,11278,CAK,DCA,314,19,144.04,144.04,144.04
2021,4,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,12264,CAK,IAD,314,12,121.76,121.76,121.76
2021,4,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",11042,10821,CLE,BWI,314,181,130.06,128.57,128.57
2021,4,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",11042,11278,CLE,DCA,314,164,154.92,155.56,136.79
2021,4,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",11042,12264,CLE,IAD,314,152,142.69,142.03,142.03
2021,4,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12191,CAK,HOU,1106,0,217.17,217.17,217.17
2021,4,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12266,CAK,IAH,1106,14,254.99,281.07,137.28
2021,4,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",11042,12191,CLE,HOU,1106,46,214.94,209.04,209.04
2021,4,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",11042,12266,CLE,IAH,1106,317,260.96,274.26,121.55
2021,4,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",10874,13204,CAK,MCO,895,61,133.56,92.85,92.85
2021,4,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",11042,13204,CLE,MCO,895,766,141.03,165.85,90.58
2021,4,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",10874,13487,CAK,MSP,657,8,188.66,182.72,182.72
2021,4,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",11042,13487,CLE,MSP,657,269,231.86,245.29,180.7
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,11618,CAK,EWR,459,4,229.88,229.88,229.88
2022,1,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11259,ABQ,DAL,580,213,172.67,172.67,172.67
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12197,CAK,HPN,459,1,206.38,202.57,202.57
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12391,CAK,ISP,459,0,149,149,149
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12478,CAK,JFK,459,0,321.98,321.98,321.98
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12953,CAK,LGA,459,5,173.44,171.22,171.22
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,11618,CLE,EWR,459,497,168.51,168.45,168.45
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12197,CLE,HPN,459,3,168.47,160.41,160.41
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12391,CLE,ISP,459,7,187.76,167.51,167.51
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12478,CLE,JFK,459,144,171.45,184.19,164.05
2021,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12953,CLE,LGA,459,528,175.73,196.68,163.67
2021,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,30,212.04,268.82,148.5
2021,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",11042,14635,CLE,RSW,1025,512,171.05,218.7,102.74
2021,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",10874,12889,CAK,LAS,1846,16,265.58,252.98,252.98
2021,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",11042,12889,CLE,LAS,1846,681,178.37,99.9,99.9
2021,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,8,345.22,328.26,328.26
2021,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14831,CAK,SJC,2187,0,277.67,327.5,178
2021,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11042,13796,CLE,OAK,2187,32,270.54,290.56,135.41
2021,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11042,14771,CLE,SFO,2187,330,333.4,346.53,119.82
2021,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11042,14831,CLE,SJC,2187,36,331.56,282.62,282.62
2021,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,11697,CAK,FLL,1080,14,180.75,187.27,154.38
2021,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,8,198.56,214.47,136.07
2021,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",11042,11697,CLE,FLL,1080,489,154.18,176.88,96.14
2021,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",11042,13303,CLE,MIA,1080,300,157.48,165.63,105.71
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,10800,CAK,BUR,2073,0,307.25,307.25,307.25
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,9,314.15,295.88,295.88
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12954,CAK,LGB,2073,0,464.67,464.67,464.67
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,1,314.45,296.89,296.89
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,4,422.87,438.31,202
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,22,294.22,261.01,261.01
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12892,CLE,LAX,2073,631,246.51,275.09,141.24
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12954,CLE,LGB,2073,11,194.61,173.47,173.47
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,13891,CLE,ONT,2073,43,291.8,319.37,103.36
2021,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,14908,CLE,SNA,2073,78,294.47,307.23,266.76
2021,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,55,134.32,107.38,87
2021,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11042,15304,CLE,TPA,927,458,130.08,89.59,89.59
2021,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",10874,14679,CAK,SAN,2045,9,340.11,333.87,333.87
2021,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",11042,14679,CLE,SAN,2045,180,285.34,301.21,275.96
2021,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",10874,14100,CAK,PHL,363,7,181.51,180.45,180.45
2021,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",11042,14100,CLE,PHL,363,183,214.39,222.36,147.64
2021,4,30693,30466,"Nashville, TN","Phoenix, AZ",10693,14107,BNA,PHX,1449,801,245.58,241.61,241.61
2021,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,10821,BNA,BWI,587,539,177.39,175.73,175.73
2021,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,11278,BNA,DCA,587,790,155.89,138.85,138.85
2021,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,12264,BNA,IAD,587,222,182.92,182.65,173.05
2021,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,11618,BNA,EWR,803,872,149.37,151.36,86.29
2021,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12197,BNA,HPN,803,11,218.1,246.94,190.56
2021,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12391,BNA,ISP,803,93,163.88,162.75,162.75
2021,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12478,BNA,JFK,803,341,159.73,175.77,139.56
2021,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12953,BNA,LGA,803,1231,155.98,175.26,146.26
2021,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,13796,BNA,OAK,1969,221,268.52,271.62,104.66
2021,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,14771,BNA,SFO,1969,323,290.61,294.25,291.95
2021,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,14831,BNA,SJC,1969,166,267.75,253.26,252.14
2021,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",10693,14112,BNA,PIE,612,56,88.59,88.59,88.59
2021,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",10693,15304,BNA,TPA,612,727,165.96,159.65,159.65
2021,4,30693,33667,"Nashville, TN","Norfolk, VA (Metropolitan Area)",10693,13931,BNA,ORF,585,177,170.47,157.18,157.18
2021,4,30693,33667,"Nashville, TN","Norfolk, VA (Metropolitan Area)",10693,14098,BNA,PHF,585,7,244.92,244.92,244.92
2021,4,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,30,249.09,255.07,203.99
2021,4,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,180,263.79,266.57,226.8
2021,4,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,AZA,749,37,106.09,106.09,106.09
2021,4,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,517,163.81,156.95,156.95
2021,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,217,146.18,145.46,145.46
2021,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,247,150.02,164.04,132.69
2021,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,178,151.12,152.96,145.94
2021,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,77,168.7,160.95,160.95
2021,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,544,167.18,161.74,161.74
2021,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,53,139.09,126.33,126.33
2021,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,104,185.03,169.45,169.45
2021,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,220,173.66,181.35,113.38
2021,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,58,217.57,213.97,213.97
2021,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11298,BOS,DFW,1562,1591,212.05,227.47,173.56
2021,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11259,MHT,DAL,1562,22,251.62,251.62,251.62
2021,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11298,MHT,DFW,1562,22,283.99,294.64,64.67
2021,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11259,PVD,DAL,1562,33,244.74,240.21,240.21
2021,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11298,PVD,DFW,1562,60,275.68,294.13,229.2
2021,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",10721,14122,BOS,PIT,496,576,173.5,172.43,172.43
2021,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",13296,14122,MHT,PIT,496,21,210.18,215.09,175.78
2021,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",14307,14122,PVD,PIT,496,87,130.32,107.92,107.92
2021,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,1548,264.08,274.92,233.88
2021,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",13296,11292,MHT,DEN,1754,45,273.22,251.65,251.65
2021,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",14307,11292,PVD,DEN,1754,81,272.79,276.62,248.61
2021,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",10721,14107,BOS,PHX,2300,1101,305.1,316.65,265.48
2021,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",13296,14107,MHT,PHX,2300,45,308.82,297.29,297.29
2021,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",14307,14107,PVD,PHX,2300,84,322.82,331.45,291.83
2021,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",10721,14747,BOS,SEA,2496,1087,266.58,253.95,253.95
2021,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,10,314.99,327.12,185.83
2021,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,38,291.69,297.51,281.25
2021,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,10874,BOS,CAK,563,6,171.19,181.76,154.57
2021,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,11042,BOS,CLE,563,556,148.09,146.67,146.67
2021,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,10874,MHT,CAK,563,2,210.31,243.83,109.75
2021,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,11042,MHT,CLE,563,14,176.36,165.78,147.39
2021,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,10874,PVD,CAK,563,2,207.74,209.6,200.75
2021,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,11042,PVD,CLE,563,26,182.21,177.97,169.17
2021,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",10721,10693,BOS,BNA,942,965,198.68,220.23,182.76
2021,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",13296,10693,MHT,BNA,942,38,226.57,218.93,218.93
2021,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,82,216.37,205.1,178.9
2021,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,232,157.53,153.22,125.25
2021,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",13296,10792,MHT,BUF,395,7,175.27,197.37,152.01
2021,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",14307,10792,PVD,BUF,395,10,195.55,189.2,177.25
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,653,163.35,166.42,91.64
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,2372,135.51,126.38,126.38
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,12264,BOS,IAD,418,429,142.29,141.96,141.96
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,10821,MHT,BWI,418,230,160.43,159.59,159.59
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,11278,MHT,DCA,418,113,190.85,189.91,189.91
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,12264,MHT,IAD,418,34,167.25,165.37,165.37
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,10821,PVD,BWI,418,231,178.27,178.33,178.33
2021,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,11278,PVD,DCA,418,295,183.72,194.55,138.45
